Date,AAPL,MSFT,AMZN,GOOGL,JNJ,XOM,JPM,KO,PG,CAT
2019-01-03,-0.09960734359512347,-0.036788258238279026,-0.025241497784936007,-0.027695659154600705,-0.0158902200815918,-0.015353878805921872,-0.014211852498216215,-0.006179464563544235,-0.007011010861517453,-0.03853459078065524
2019-01-04,0.042689173346938114,0.04650924011690316,0.05006399867375011,0.051293625721061,0.016783041486880812,0.03686968964818149,0.03686513756853382,0.019940207952317657,0.020410435931769166,0.0546454139837651
2019-01-07,-0.0022257784070323083,0.001275614950866144,0.03435341415874271,-0.0019943192637189577,-0.006414567552773809,0.0052002446271148806,0.000695648689620576,-0.013033781243795617,-0.00400047680335569,0.0006243989253196247
2019-01-08,0.019062994241475506,0.007250466721660187,0.01661235994563981,0.008783225487986712,0.02322641510828971,0.007270760109747698,-0.001885751191698315,0.011288829091342878,0.0036907616232759732,0.012009807852837229
2019-01-09,0.016981845631879322,0.014299270189304769,0.0017143547179709895,-0.003427527945465303,-0.007925540885559523,0.005274798108384049,-0.0016903997127165615,-0.019165765647144783,-0.016331283668927776,0.0038530169872750264
2019-01-10,0.003196025334132102,-0.00642542621273845,-0.0019284287379283116,-0.0026070973933793873,0.006049928516537406,-0.005108754501795265,-9.981157658012219e-05,0.010736493474326148,0.0024186505559804505,0.020649165387520485
2019-01-11,-0.00981782487479188,-0.007721873719500505,-0.009455231305329326,-0.013310710868229547,0.000308336904293105,-0.004580390182706617,-0.00478110755022032,0.005736051394173103,0.006581313921872001,-0.006467915425589554
2019-01-14,-0.015037343150743343,-0.007295716744215697,-0.014232985793521946,-0.0121751250633515,-0.011329607314776946,-0.0012546876327103051,0.010309419048233348,-0.004013511713882201,-0.00675623297142347,-0.002271007069244102
2019-01-15,0.02046707531075964,0.029005275437552935,0.035462313843586335,0.03328547521472114,0.008419073052070347,0.0005582232449092839,0.007331183213148629,0.00890778873799114,0.00943517079436651,-0.008421879381518949
2019-01-16,0.01221657976099988,0.0035236652295740356,0.005505997778829874,0.002761064198798291,-0.010204101632611207,-0.0004186205716495417,0.008064247986234285,-0.01366407420807736,-0.006955788863491796,0.007422085753141294
2019-01-17,0.005937442214768884,0.0070222743277308375,0.005606434395265758,0.008820544165985211,0.008200603565595932,0.0068398596252967625,0.0040974524906898235,0.002983715804671494,-0.00014338803819691215,0.02187467907565077
2019-01-18,0.006159870693777103,0.01498299856319818,0.0017598946424279838,0.007442350408756848,0.012394532627878707,0.01192231626364082,0.016226285793517592,0.011687154154888635,0.008605331477209432,0.021843105812308083
2019-01-22,-0.022446070868796242,-0.018847086234324184,-0.03774908655967102,-0.025891840408040045,-0.014461630566899641,-0.015069957365919984,-0.01577592864725874,0.0023106097528555747,-0.01071956044911071,-0.031918215102688996
2019-01-23,0.004044268600599477,0.009746622988386688,0.004809570602366753,0.005358739397856027,0.0,-0.008207105209900645,-0.0025257153184330416,0.011525812922244194,0.04865090368956304,-0.0031757522363640156
2019-01-24,-0.00792653749601635,-0.0047795666560004335,0.009091336230296898,-0.00037810572650953667,-0.013742292070076045,0.001402618150478041,0.0005844801687406864,-0.012015932649357186,-0.005693594990563766,0.006903358175680774
2019-01-25,0.03313713747355673,0.0091338974000017,0.009450615167288179,0.016153074646789722,0.009446591400769089,0.0044817465594473305,0.0063265335619346885,-0.006709993896898303,-0.007423218899185513,0.03111544599631566
2019-01-28,-0.00925443447596841,-0.019501787921189728,-0.019562216712664893,-0.019654717055228255,0.0059268233722125085,-0.006692737141634653,0.004739211057081194,-0.00422208894269549,-0.0008544616082513112,-0.09126088664258047
2019-01-29,-0.010364890687912576,-0.02036568169494024,-0.02686994204251958,-0.009075280378065154,0.010388290333986916,0.0037901758983343026,0.0027916348590872886,0.0048761365175933324,0.00021337824286771223,0.017367639626746367
2019-01-30,0.06833429548418302,0.033417831701846534,0.04802744720961405,0.026101304561711336,0.010051564850476646,0.010907587839025457,0.0023040321953062826,0.009704242365640381,0.010477007028819374,0.028293407759794276
2019-01-31,0.00720172146254261,-0.01833058149664757,0.02891472167185971,0.025410157094774677,0.010938671902475106,0.013694737121143552,-0.008715499619262657,0.0056419714674895705,0.020630412597500536,0.023441878049077047
2019-02-01,0.00048028169313396596,-0.015800051010916638,-0.05381880772938674,-0.006457194059898308,0.00841622164768041,0.036026030698342204,0.0036712970102381615,0.011842699120575784,0.010366225216743574,-0.016897056403726296
2019-02-04,0.028404988592509728,0.0287994238154885,0.004353581897566405,0.02038228849603274,-0.009835873775238868,-0.014488916665127305,0.0035620293425988603,0.01129348167644384,0.005744980748172646,-0.00022900342649945227
2019-02-05,0.017109538468413676,0.01399642374549348,0.015612487224473615,0.009155304833139422,0.0,0.010291473832544584,-0.004412723931831342,0.0002029633229214678,-0.0060184492772102915,0.008557144825910079
2019-02-06,0.0003442970561768899,-0.01109874369511954,-0.011182689786027766,-0.02515914869356295,0.0009028020998433917,-0.0043654593430262345,-0.00048140793554640737,0.0,0.004926247089624081,-0.011060255005409525
2019-02-07,-0.01893923246151874,-0.007167631772409311,-0.015784110453143985,-0.01512161838325099,-0.007142825370293315,-0.0077064608822358105,-0.013109785246265604,0.0032481167414462053,-0.007965933069066455,-0.013482450883198882
2019-02-08,0.0011752095955039898,0.0037996478580104576,-0.016198209157239574,-0.0031919585639763604,0.0026503346110560155,0.001624121897949582,-0.009963087916875613,0.0016189943376427873,0.005867783426693141,-0.0013977812680335822
2019-02-11,-0.005751062905738236,-0.003974776473564701,0.0017503863887402549,-0.0002358589535529365,-0.003020937187727557,0.0016225618099874328,-0.0047355369174699735,0.002222192090220343,0.005731533817600054,0.002566013227691233
2019-02-12,0.008617060850728553,0.01558225181075179,0.029547382710171766,0.02310084385212363,0.016363543751530374,0.01754370547933859,0.01704980099801401,0.0010076456210756923,0.010073968085046348,0.029007900726670588
2019-02-13,-0.004154620571540701,-0.0007483202639089193,0.001214920135908626,0.0009311570430039495,0.0021618721927982865,0.011273006872634106,0.004775885125339441,0.002617801299845013,-0.0002015975723408392,0.003241271715439087
2019-02-14,0.0036432746029453345,0.0008425866028420881,-0.010579272014338836,0.0005050754077038366,-0.0010413773224338119,0.00026209846515135027,-0.006499017419736575,-0.08435435538663938,-0.00785932913306453,-0.003606370197041686
2019-02-15,-0.002224763124494822,0.012347967143802041,-0.009059262479477748,-0.008475066703302336,0.015412160543204934,0.01888044354736551,0.030560397047529886,-0.007677058766557776,0.00020304785717883966,0.02699402426352826
2019-02-19,0.002992692056045465,-0.00046212249243104964,0.012208075244112715,0.006144891572929412,-0.0050593185946087305,0.006691707374564482,-0.0035052285994799925,-0.0090628098716381,0.015332911184596343,-0.0029363090367079403
2019-02-20,0.006435160482837876,-0.005198972259906842,-0.0033668938325457365,-0.005255194623197901,0.004863863249046307,0.003834813190317199,0.004848752090312436,0.006022983800290982,-0.007100860697788369,0.033210614823919515
2019-02-21,-0.005638558280084749,0.02109173577251444,-0.0016398893947140447,-0.014617306860000734,-0.006820636442136707,-0.009041262782248372,-0.002081440846608773,0.016851194413791015,0.005036598038346218,-0.010191977996042212
2019-02-22,0.011165588122907133,0.014258287150941129,0.0074841032295558385,0.011184525855903571,0.008713343320247535,0.007710103640637067,-0.004456339587138203,-0.01264697190134445,0.0047104449011736715,-0.001440334589091652
2019-02-25,0.007284710105411429,0.005587082412056077,0.0008825736547322105,0.0006896982451263245,0.003684728826987893,0.0010202608838065785,0.010475949983629551,-0.007508963746062358,-0.0067832169314373525,0.0196859497216888
2019-02-26,0.000573817247338404,0.006900230702003407,0.00208203509820426,0.004188380976511308,-0.0006607477675705242,0.0020384420249512925,-0.0076341186161478225,-0.005563170166353215,0.002611402359716797,-0.024255835905674483
2019-02-27,0.0030974789386586377,-0.0016910068731221806,0.0028660116253622636,0.0007844469450097868,-0.0017636159692642206,0.010297265142917178,-0.0012346270351299982,0.005594292165630899,-0.009215724144236659,0.01159596844737476
2019-02-28,-0.009836009144181035,-0.001248173037339484,-0.0007677325817357916,0.0032594664430762865,0.0056676580559660295,-0.005536726671576786,-0.007607773084932767,0.008900880241422104,-0.003639727842358109,-0.016048260701593597
2019-03-01,0.010511298758574261,0.004463134262024493,0.019453250691601864,0.019502006506499248,0.012514666531578955,0.01227376311645223,0.0006709164304989912,0.0008824997010223878,-0.0011163058936882742,0.0009466862874565329
2019-03-04,0.005029791907719572,-0.0023992880626341195,0.014619586796095208,0.004266441417789091,0.0009392067751812228,0.0038749078753972377,-0.0022981166211237802,0.005949560581276936,0.004368199880267598,0.006401362176778447
2019-03-05,-0.0018198451611282085,-0.00498832596741039,-0.0022050158240090045,0.013672328441250103,0.002094509027534608,-0.0014938151793140175,-0.0007679228918289205,-0.0010952658658381909,0.002225105597439825,-0.008745758954274985
2019-03-06,-0.005754044818071735,0.00044757348364399263,-0.013873495481994347,-0.003634995761058857,0.002305651643047524,-0.011348220244492224,-0.003745772258733182,-0.0032897157744444794,-0.001614521726491236,-0.016844137338723253
2019-03-07,-0.011574507463327333,-0.012169866090895542,-0.02576471998369667,-0.012095093075618957,-0.0061109654586321005,0.011099791009571813,-0.0072312123139870454,-0.003740228287045677,-0.0038411685713911625,-0.015056159353793341
2019-03-08,0.0023768483775650218,0.001086923516623095,-0.0031673752931026256,-0.000764655052488572,-0.0013020618059285116,-0.014346219508570734,0.0003885560273031441,-0.009717183541435692,-0.0014205058118120784,-0.010918622604026318
2019-03-11,0.03464195813570914,0.020993695795393785,0.030737873720530162,0.0254702566001046,0.0036216063910226026,0.009745565729400552,0.01300839794587727,0.029884198929619465,0.011888840719274762,0.013399310352991689
2019-03-12,0.011235381945267964,0.007001415505769604,0.0014844854239022265,0.015255262029236771,0.0044745517234507926,0.002757506881988725,-0.002970858840797619,-0.0028155895270991493,0.004720091705805229,-0.004733059982754195
2019-03-13,0.0044221858817115045,0.007745113894110256,0.010585118161452245,0.0015117648284104224,0.0016527287081817832,0.008874932029463656,0.003364181311931169,0.0036917041805999418,0.01129413363795262,0.007699411808103296
2019-03-14,0.011116697750485294,0.0007861450430126649,-0.002714673150861824,-0.0054458854411968405,-0.009970606040713759,-0.003345000429308742,0.009100170405090369,-0.0026188752362360512,0.0013838561980203945,0.0014232375205982528
2019-03-15,0.013008038130911448,0.011519361932740502,0.015502120161135613,-0.0018698349601176112,-0.0030430766036392276,-0.003605462865601594,0.011486718916235095,-0.008752817836808147,0.011054000210264148,-0.00762965843457819
2019-03-18,0.010208703589431822,0.014321485154777713,0.017397066258948213,-0.00147034707381688,-0.003124974364756117,0.01160349704022412,0.006006699588149811,0.002428402467683277,-0.009078502996647253,0.010778767148746482
2019-03-19,-0.007924716006814325,0.0006802940990402462,0.011307873960989534,0.011703356858903335,0.009258501723361956,-0.002590214656122858,-0.0036383153165947535,0.0033031503953890873,0.0038418322408111383,0.00037276970942001775
2019-03-20,0.008738303619896914,-0.0011050469820005349,0.02010391063581385,0.01993418790775303,-0.008306803560183651,0.005564733916950226,-0.021348285326821648,-0.000658350784862427,-0.0017665555539336797,-0.00849804882139138
2019-03-21,0.03683048039757031,0.022974956435565463,0.012235166707998735,0.007908985290115744,0.005900127539839817,0.005779631458735945,-0.015786492542534614,-0.0004393636419436353,0.007569987577260573,0.007894186609662901
2019-03-22,-0.020708464351651856,-0.026368396944742023,-0.029951683771010984,-0.02303958281910934,-0.008617110658464489,-0.016016754515549958,-0.03023242512526403,0.009228812324716174,-0.008098485253433818,-0.032000558857534056
2019-03-25,-0.012090920045175757,0.0052115856244210335,0.005377413721055602,-0.008504068092711203,-0.0021912294133182852,-0.006958164772693953,-0.008319908539142773,0.002177065511470344,0.002951119415192327,0.012406691853299012
2019-03-26,-0.01033188341407365,0.0021246481995838007,0.0053544138654035844,-0.00629716801323299,0.014347370612705745,0.013012728551433872,0.010007309642714901,0.013252087126798928,0.010396292860538114,0.003501213251209556
2019-03-27,0.008994144832454865,-0.009668469212992581,-0.01012467867973188,-0.009942363364066842,0.0009380523907713822,-0.007658182728422336,-0.003402978428642345,-0.0006429022783439597,-0.0011647206230879226,-0.004854606120349825
2019-03-28,0.001326452474378348,0.0013703988949647083,0.00437213503435796,-0.004872750234176326,0.0012978107850254439,0.004979523638948713,0.011347574268777638,-0.0006436217714649306,0.006316559324212934,0.008917963109946747
2019-03-29,0.006517524770810246,0.008637579469009227,0.004133266392968293,0.00394113562276055,0.0065523817405190865,0.0007426997960477966,0.005163283580539302,0.0060112094148472295,0.00482881845707106,0.023570380520566703
