Date,AAPL,MSFT,AMZN,GOOGL,JNJ,XOM,JPM,KO,PG,CAT
2022-10-19,141.224853515625,229.28790283203125,115.06999969482422,98.75433349609375,147.72921752929688,91.6324234008789,106.69320678710938,50.10191345214844,116.66667175292969,172.9902801513672
2022-10-20,140.76345825195312,228.96791076660156,115.25,99.0913314819336,148.10594177246094,91.75602722167969,106.34523010253906,49.31403732299805,115.16398620605469,169.35995483398438
2022-10-21,144.5723876953125,234.75634765625,119.31999969482422,100.24112701416016,151.33522033691406,93.45995330810547,111.93126678466797,50.10191345214844,116.60591888427734,179.63449096679688
2022-10-24,146.71246337890625,239.7303466796875,119.81999969482422,101.61892700195312,153.37142944335938,94.11327362060547,112.06861877441406,51.543373107910156,117.32234954833984,180.65440368652344
2022-10-25,149.54953002929688,243.03665161132812,120.5999984741211,103.56169891357422,153.1292266845703,93.47762298583984,112.3616714477539,52.77891159057617,118.67359924316406,183.9973907470703
2022-10-26,146.61428833007812,224.2848358154297,115.66000366210938,94.09561920166016,154.47476196289062,94.59003448486328,113.65287017822266,53.17284393310547,119.5079345703125,185.9994354248047
2022-10-27,142.14764404296875,219.8538360595703,110.95999908447266,91.40946197509766,154.56443786621094,94.95201110839844,114.10157775878906,53.29819869995117,119.59860229492188,200.3346405029297
2022-10-28,152.88723754882812,228.6964569091797,103.41000366210938,95.44367980957031,156.86080932617188,97.7330093383789,115.45687103271484,54.39942932128906,122.62757110595703,207.13397216796875
2022-10-31,150.5312042236328,225.07022094726562,102.44000244140625,93.67932891845703,156.05349731445312,97.83012390136719,115.27371215820312,53.58469009399414,122.1287612915039,204.41429138183594
2022-11-01,147.8904571533203,221.23062133789062,96.79000091552734,89.6748275756836,155.26409912109375,98.8012924194336,117.35244750976562,53.39667892456055,122.3192138671875,206.34072875976562
2022-11-02,142.37342834472656,213.40609741210938,92.12000274658203,86.20559692382812,152.8780517578125,96.77069854736328,116.27188110351562,52.653568267822266,120.55989074707031,202.60110473632812
2022-11-03,136.33607482910156,207.73399353027344,89.30000305175781,82.69670104980469,153.13818359375,98.08617401123047,116.48250579833984,52.626708984375,119.73463439941406,207.05845642089844
2022-11-04,136.07058715820312,214.6568603515625,90.9800033569336,85.81902313232422,153.81993103027344,99.15442657470703,119.66929626464844,53.056461334228516,121.92022705078125,215.1704559326172
2022-11-07,136.60154724121094,220.9397430419922,90.52999877929688,87.71223449707031,155.1654510498047,100.32862854003906,120.3011703491211,53.262386322021484,123.78834533691406,215.88812255859375
2022-11-08,137.171875,221.90933227539062,89.9800033569336,88.11863708496094,155.93687438964844,100.6464614868164,120.37442016601562,53.360862731933594,124.0694808959961,217.0213623046875
2022-11-09,132.61915588378906,217.6819305419922,86.13999938964844,86.55252838134766,154.69003295898438,96.14385986328125,118.80848693847656,52.61775207519531,123.77022552490234,212.9889678955078
2022-11-10,144.4188995361328,235.59019470214844,96.62999725341797,93.11434173583984,156.50198364257812,97.55644989013672,123.69853973388672,54.50687026977539,128.03253173828125,219.51443481445312
2022-11-11,147.20166015625,239.59458923339844,100.79000091552734,95.56262969970703,151.81959533691406,100.60232543945312,123.9000244140625,54.90081787109375,127.84207153320312,223.3296356201172
2022-11-14,145.80535888671875,234.20372009277344,98.48999786376953,94.8588638305664,154.2056427001953,100.8960189819336,122.62714385986328,54.37257385253906,127.8511734008789,223.3390655517578
2022-11-15,147.53598022460938,234.6109619140625,98.94000244140625,97.57479095458984,154.63621520996094,101.57238006591797,121.73888397216797,54.283042907714844,127.40682220458984,221.5353240966797
2022-11-16,146.30685424804688,235.0387420654297,97.12000274658203,97.98118591308594,155.59603881835938,100.48661804199219,121.90370178222656,54.184566497802734,128.54037475585938,219.4861297607422
2022-11-17,148.2046661376953,234.99014282226562,94.8499984741211,97.4954833984375,156.8518524169922,100.62012481689453,121.37255096435547,54.35466384887695,127.75143432617188,217.6162872314453
2022-11-18,148.76512145996094,234.54287719726562,94.13999938964844,96.57366180419922,158.0538330078125,99.74793243408203,122.56302642822266,54.73965835571289,129.29310607910156,218.55117797851562
2022-11-21,145.5398712158203,235.3498992919922,92.45999908447266,94.7597427368164,158.86634826660156,98.76007843017578,121.839599609375,55.581260681152344,130.9345703125,219.25003051757812
2022-11-22,147.67367553710938,238.2473602294922,93.19999694824219,96.1969985961914,159.63377380371094,101.61688232421875,123.66191101074219,55.82299041748047,132.05905151367188,224.05677795410156
2022-11-23,148.54881286621094,240.726806640625,94.12999725341797,97.5946044921875,159.80526733398438,101.10960388183594,124.98059844970703,56.073673248291016,132.81173706054688,223.73570251464844
2022-11-25,145.63819885253906,240.63931274414062,93.41000366210938,96.60338592529297,160.01292419433594,100.75361633300781,125.21869659423828,56.12739562988281,133.05662536621094,222.58355712890625
2022-11-28,141.81312561035156,235.06790161132812,93.94999694824219,95.2057876586914,160.09417724609375,97.72772979736328,123.03005981445312,56.1363410949707,132.9477996826172,219.372802734375
2022-11-29,138.8140106201172,233.67750549316406,92.41999816894531,94.35334014892578,158.9746551513672,98.37739562988281,125.05386352539062,55.93938064575195,131.9320831298828,222.03587341308594
2022-11-30,145.55953979492188,248.07752990722656,96.54000091552734,100.10237884521484,160.6990509033203,99.08938598632812,126.53734588623047,57.35498809814453,135.2694091796875,223.25405883789062
2022-12-01,145.83485412597656,247.64002990722656,95.5,100.10237884521484,161.36712646484375,98.6087875366211,124.76081848144531,57.517295837402344,135.35101318359375,222.5741424560547
2022-12-02,145.3432159423828,247.9608917236328,94.12999725341797,99.55722045898438,161.49354553222656,97.772216796875,123.77181243896484,58.0222282409668,136.58436584472656,222.9896697998047
2022-12-05,144.18289184570312,243.2742919921875,91.01000213623047,98.60564422607422,161.40322875976562,95.0934066772461,120.3011703491211,57.228763580322266,135.20591735839844,219.62774658203125
2022-12-06,140.52499389648438,238.33489990234375,88.25,96.12761688232422,158.98370361328125,92.45018768310547,120.50260925292969,57.20170593261719,135.3782196044922,215.58592224121094
2022-12-07,138.58786010742188,237.6056671142578,88.45999908447266,94.10555267333984,159.94972229003906,92.2455062866211,120.42021942138672,57.2918815612793,136.2488250732422,216.23751831054688
2022-12-08,140.26934814453125,240.5518035888672,90.3499984741211,92.88634490966797,159.9767608642578,92.9307632446289,121.68390655517578,57.53532791137695,137.22824096679688,218.06959533691406
2022-12-09,139.78750610351562,238.62660217285156,89.08999633789062,92.01409912109375,158.65872192382812,92.1476058959961,121.02459716796875,56.93120574951172,136.86546325683594,214.6415557861328
2022-12-12,142.07861328125,245.52035522460938,90.55000305175781,92.48987579345703,160.5546112060547,94.41703033447266,122.90187072753906,57.679588317871094,138.27114868164062,220.09051513671875
2022-12-13,143.04225158691406,249.8083038330078,92.48999786376953,94.78948211669922,161.7914276123047,95.44938659667969,122.78279876708984,57.697628021240234,138.06256103515625,222.38526916503906
2022-12-14,140.82000732421875,250.09999084472656,91.58000183105469,94.23438262939453,162.2879638671875,94.74630737304688,122.16928100585938,57.697628021240234,138.606689453125,221.4314727783203
2022-12-15,134.22193908691406,242.1172332763672,88.44999694824219,90.0614013671875,160.23863220214844,93.83853912353516,119.1381607055664,56.90415573120117,137.0377960205078,217.82406616210938
2022-12-16,132.26515197753906,237.9168243408203,87.86000061035156,89.4666748046875,158.5955047607422,93.17996215820312,118.39640045166016,56.57956314086914,136.43019104003906,219.76943969726562
2022-12-19,130.16087341308594,233.79415893554688,84.91999816894531,87.66267395019531,158.4239959716797,93.59823608398438,119.10152435302734,56.660709381103516,136.39389038085938,219.36331176757812
2022-12-20,130.09207153320312,235.1068115234375,85.19000244140625,88.23756408691406,158.5955047607422,94.95101165771484,119.67845153808594,56.615631103515625,136.44834899902344,222.0547332763672
2022-12-21,133.18946838378906,237.66400146484375,86.7699966430664,88.79265594482422,160.41017150878906,96.1702651977539,121.02459716796875,57.52631378173828,137.69979858398438,228.2780303955078
2022-12-22,130.02322387695312,231.5967254638672,83.79000091552734,86.98865509033203,159.82333374023438,94.2301254272461,119.65098571777344,57.11154556274414,138.0172119140625,224.3211669921875
2022-12-23,129.65940856933594,232.12179565429688,85.25,88.44573974609375,160.22959899902344,96.72205352783203,120.2187271118164,57.544342041015625,138.40719604492188,226.52151489257812
2022-12-27,127.85991668701172,230.40077209472656,83.04000091552734,86.62190246582031,160.1844024658203,98.06592559814453,120.63998413085938,57.89598846435547,139.6133270263672,229.60955810546875
2022-12-28,123.9365234375,228.03807067871094,81.81999969482422,85.26394653320312,159.48928833007812,96.45504760742188,121.29932403564453,57.31892776489258,137.80865478515625,226.05880737304688
2022-12-29,127.44696807861328,234.3386688232422,84.18000030517578,87.6725845336914,160.30181884765625,97.18482971191406,121.99526977539062,57.66156005859375,138.37998962402344,226.83316040039062
2022-12-30,127.7615966796875,233.18162536621094,84.0,87.45453643798828,159.480224609375,98.1637954711914,122.80115509033203,57.35498809814453,137.44589233398438,226.22879028320312
2023-01-03,122.98271942138672,232.9482879638672,85.81999969482422,88.33670043945312,160.87059020996094,94.79082489013672,123.7352066040039,56.759891510009766,137.4549560546875,225.58660888671875
2023-01-04,124.25118255615234,222.75836181640625,85.13999938964844,87.30583953857422,162.6219940185547,95.06670379638672,124.88904571533203,56.73284149169922,138.05349731445312,227.92861938476562
2023-01-05,122.93354797363281,216.1562957763672,83.12000274658203,85.4423599243164,161.42129516601562,97.19374084472656,124.86134338378906,56.083648681640625,136.33950805664062,226.90869140625
2023-01-06,127.45677947998047,218.70376586914062,86.08000183105469,86.57234191894531,162.73036193847656,98.36849975585938,127.25066375732422,57.16564178466797,139.5861358642578,235.01123046875
2023-01-09,127.97789764404297,220.8331298828125,87.36000061035156,87.24636840820312,158.5142364501953,96.53517150878906,126.72479248046875,56.453330993652344,137.88121032714844,232.89590454101562
2023-01-10,128.54824829101562,222.51524353027344,89.87000274658203,87.64285278320312,158.1350555419922,97.97692108154297,127.85951232910156,56.02052688598633,137.74514770507812,236.5694122314453
2023-01-11,131.26220703125,229.2436981201172,95.08999633789062,90.71561431884766,157.88230895996094,99.11605834960938,128.80966186523438,55.912322998046875,136.62969970703125,236.7771759033203
2023-01-12,131.18356323242188,231.90785217285156,95.2699966430664,90.32903289794922,157.08782958984375,100.76250457763672,128.68052673339844,55.19100570678711,135.8588409423828,240.87570190429688
2023-01-13,132.5110321044922,232.60794067382812,98.12000274658203,91.3103256225586,156.5732421875,100.7002182006836,131.927734375,55.38936233520508,136.82925415039062,244.07696533203125
2023-01-17,133.67132568359375,233.69696044921875,96.05000305175781,90.48761749267578,155.60723876953125,100.50443267822266,129.8889923095703,55.614784240722656,136.43019104003906,241.99945068359375
2023-01-18,132.95346069335938,229.2826385498047,95.45999908447266,90.31912231445312,153.25997924804688,98.43970489501953,125.98681640625,53.92866134643555,132.77549743652344,238.75088500976562
2023-01-19,133.0124969482422,225.51004028320312,93.68000030517578,92.23216247558594,153.0523223876953,99.07158660888672,124.30784606933594,53.847503662109375,129.96754455566406,233.18109130859375
2023-01-20,135.569091796875,233.57057189941406,97.25,97.15846252441406,152.33908081054688,100.87821960449219,124.61227416992188,54.172115325927734,130.46945190429688,236.9385528564453
2023-01-23,138.7550048828125,235.86521911621094,97.5199966430664,98.91291046142578,151.9508819580078,100.3531265258789,126.63255310058594,54.3073616027832,128.71730041503906,239.775634765625
